time,symbol,direction,entry,tp,sl,rsi,vol_change,ai_prob,ai_horizon,strategy
2026-02-22 13:25:50,ORBS/USDT,LONG,0.01013,0.010344,0.010023,76.28111273792089,15.30881651488092,0.1059188195942325,8.486,
2026-02-22 13:45:10,AGLD/USDT,SHORT,0.33128,0.32263,0.3356,19.09641360037243,7.026536799550253,0.12,8.486,
2026-02-22 14:30:31,ALLO/USDT,SHORT,0.11918,0.11753,0.12,38.498789346246966,3.645863547711117,0.06,8.486,
2026-02-22 14:30:52,PLAYSOUT/USDT,LONG,0.0218,0.022019,0.021691,80.00000000000026,10.59225782214962,0.1139187104146544,8.486,
2026-02-22 14:31:14,AGLD/USDT,LONG,0.35014,0.36057,0.34493,95.01807955002022,2.16065329749215,0.1347941940588717,8.486,
2026-02-22 14:31:34,MYX/USDT,SHORT,0.846,0.83186,0.85307,17.14285714285714,29.69488005165036,0.1255968835161482,8.486,
2026-02-22 14:33:56,BTR/USDT,SHORT,0.20349,0.19962,0.20543,19.1425722831504,2.885581594953276,0.141938876879795,8.486,
2026-02-22 14:37:02,XNY/USDT,SHORT,0.004682,0.0045339,0.004756,32.58196721311471,2.167218963111944,0.3145338664336578,,
2026-02-22 14:37:43,SXP/USDT,SHORT,0.02142,0.021154,0.021553,10.14492753623199,19.0795800823932,0.538115545856736,,
2026-02-22 14:39:33,SPACE/USDT,SHORT,0.010609,0.010423,0.010702,15.330188679245452,11.81091098387718,0.5631152685542167,,
2026-02-22 14:39:47,ROAM/USDT,SHORT,0.02028,0.019577,0.020632,35.58909444985389,3.526903626451766,0.4595347854437306,,
2026-02-22 14:40:23,PUMPBTC/USDT,SHORT,0.016107,0.016004,0.016158,11.26005361930227,642.6342198123763,0.5357204398120526,,
2026-02-22 14:41:44,SOSO/USDT,LONG,0.3764,0.38062,0.37429,83.1168831168829,12.180148357470856,0.7515841917857867,,
2026-02-22 14:42:15,AGLD/USDT,LONG,0.35662,0.37357,0.34815,78.80322209436133,3.821995134030464,0.6547949823670653,,
2026-02-22 14:46:32,SOSO/USDT,LONG,0.3834,0.39137,0.37941,87.08333333333339,3.6333659590266296,0.6393827946665714,,
2026-02-22 14:46:53,APEX/USDT,SHORT,0.3051,0.30371,0.3058,0.0,209.5944222415777,0.505051202288629,,
2026-02-22 14:49:32,COOKIE/USDT,SHORT,0.016976,0.016852,0.017038,10.653753026634206,396.2369109042369,0.5375488030169084,,
2026-02-22 14:52:38,TA/USDT,SHORT,0.03877,0.038545,0.038882,18.181818181817604,36.35114748493525,0.5585283594687366,,
2026-02-22 14:58:56,ARC/USDT,LONG,0.09824,0.099976,0.097372,82.59860788863126,4.253584849275599,0.6842669006950293,8.5,
2026-02-22 15:01:31,AGLD/USDT,LONG,0.36802,0.38281,0.36063,81.52463382157113,6.713898272229924,0.7816155683231465,8.5,
2026-02-22 15:01:38,SAPIEN/USDT,SHORT,0.10186,0.10063,0.10247,19.58333333333337,10.252178164508445,0.5595549568100286,8.5,
2026-02-22 15:01:56,AZTEC/USDT,LONG,0.031233,0.031728,0.030986,64.73867595818815,2.6009389111186723,0.460780007455531,8.5,
2026-02-22 15:01:59,CHR/USDT,LONG,0.02147,0.021629,0.021391,79.71014492753619,62.73661842558575,0.741388020018499,8.5,
2026-02-22 15:02:53,BOBA/USDT,SHORT,0.02122,0.021096,0.021282,14.03508771929826,12.670591860304764,0.5474570031282966,8.5,
2026-02-22 15:03:57,SPORTFUN/USDT,LONG,0.04283,0.043539,0.042475,57.21153846153853,5.631811603664774,0.6752299048928273,8.5,
2026-02-22 15:04:56,AGLD/USDT,LONG,0.37658,0.39575,0.367,83.42321219226258,5.473451825471638,0.7956963015738266,8.5,
2026-02-22 15:06:45,ROAM/USDT,SHORT,0.020068,0.019728,0.020238,40.677966101694906,2.034768500781527,0.3356578532090655,8.5,
2026-02-22 15:07:03,BEL/USDT,LONG,0.11492,0.11687,0.11395,68.95833333333321,3.140541182757981,0.5236439840413167,8.5,
2026-02-22 15:10:38,AGLD/USDT,LONG,0.38332,0.40774,0.37111,81.92352259559671,2.3869877536694943,0.5450894591399905,8.5,
2026-02-22 15:10:43,FLOCK/USDT,LONG,0.06369,0.065076,0.062997,73.55163727959685,2.464269637074304,0.4811411965511066,8.5,
2026-02-22 15:11:44,CHR/USDT,SHORT,0.02042,0.019726,0.020767,30.99415204678365,9.559677742174175,0.5968355331164624,8.5,
2026-02-22 15:12:05,FIGHT/USDT,SHORT,0.00676,0.0066743,0.0068029,6.756756756757213,308.5592559471407,0.5248113979371207,8.5,
2026-02-22 15:12:36,BEL/USDT,LONG,0.12251,0.12692,0.12031,95.26785714285712,5.813849284188486,0.8125000089339117,8.5,
2026-02-22 15:12:42,NAORIS/USDT,LONG,0.052767,0.053639,0.052331,87.16337522441695,6.386886093235021,0.7731409691669201,8.5,
2026-02-22 15:13:51,SPACE/USDT,SHORT,0.010344,0.010123,0.010455,16.46525679758288,24.220003324011284,0.5642453216162554,8.5,
2026-02-22 15:16:34,A2Z/USDT,SHORT,0.0008689,0.00086217,0.00087226,13.65638766519794,447.041095890411,0.5471447955273908,8.5,
2026-02-22 15:17:32,SPACE/USDT,SHORT,0.010017,0.009706,0.010172,15.0306748466256,15.941764625041548,0.5735030529490671,8.5,
2026-02-22 15:18:03,TAI/USDT,SHORT,0.013701,0.013538,0.013783,35.91549295774648,13.115969437008747,0.6101315707496195,8.5,
2026-02-22 15:18:41,ARPA/USDT,LONG,0.010415,0.010596,0.010324,76.73956262425457,3.923460878146652,0.6308131201854509,8.5,
2026-02-22 15:20:41,ORBS/USDT,LONG,0.009986,0.0102181,0.00987,75.44338335607097,3.068772516054926,0.5442777450997136,8.5,
2026-02-22 15:20:45,SPACE/USDT,SHORT,0.009743,0.0093483,0.0099404,12.928759894458963,6.191660135856393,0.58272022776657,8.5,
2026-02-22 15:21:44,APR/USDT,LONG,0.10512,0.10578,0.10479,88.46153846153875,5.030550201401156,0.7672844242738742,8.5,
2026-02-22 15:22:02,SPACE/USDT,SHORT,0.009585,0.009111,0.009822,9.677419354838593,6.171456362159599,0.5813439414633719,8.5,
2026-02-22 15:22:52,IN/USDT,LONG,0.06253,0.063289,0.062151,74.32432432432435,41.82060328784119,0.7278829466625791,8.5,
2026-02-22 15:25:20,CHR/USDT,SHORT,0.02022,0.019896,0.020382,40.540540540540455,3.0587763683709275,0.4428964392836286,8.5,
2026-02-22 15:26:35,CHR/USDT,SHORT,0.01991,0.019462,0.020134,25.384615384615444,7.01397719058163,0.5962336179324562,8.5,
2026-02-22 15:28:38,SPORTFUN/USDT,SHORT,0.03973,0.038329,0.040431,8.401084010840066,4.333757190029825,0.485784244992516,8.5,
2026-02-22 15:30:31,FIGHT/USDT,SHORT,0.006644,0.0065371,0.0066975,29.220779220779264,7.146965892507136,0.6066698797816057,8.5,
2026-02-22 15:31:37,WHITEWHALE/USDT,SHORT,0.05903,0.058424,0.059333,21.874999999999886,20.89019767652462,0.0061965467157933,8.48,
2026-02-22 15:32:18,ARC/USDT,SHORT,0.09203,0.090033,0.093029,29.51456310679606,3.747491298836558,0.0061965467157933,8.48,
2026-02-22 15:32:22,CHR/USDT,SHORT,0.01978,0.019124,0.020108,25.730994152046748,2.1829451361219565,0.0061965467157933,8.48,
2026-02-22 15:32:57,CHR/USDT,SHORT,0.01961,0.018926,0.019952,23.40425531914892,3.426287410211923,0.0061965467157933,8.48,
2026-02-22 15:41:51,ESP/USDT,LONG,0.07551,0.076534,0.074998,72.96416938110727,2.207606939773843,0.0061965467157933,8.48,
2026-02-22 15:42:00,XION/USDT,SHORT,0.12295,0.12196,0.12344,8.101265822784512,26.34156930946292,0.0065212036342217,8.48,
2026-02-22 15:49:55,BLUAI/USDT,SHORT,0.005267,0.0052355,0.0052828,23.880597014925385,24.77462053603301,0.0062579570488436,8.48,
2026-02-22 15:52:01,AGLD/USDT,LONG,0.38505,0.39614,0.37951,80.05339435545369,2.038914969178796,0.0061965467157933,8.48,
2026-02-22 15:54:48,TAC/USDT,LONG,0.004115,0.0041321,0.0041064,97.2602739726035,75.38964574056212,0.0061965467157933,8.48,
2026-02-22 15:54:57,FIDA/USDT,SHORT,0.01586,0.01571,0.015935,19.05594405594421,13.343252284789774,0.0061965467157933,8.48,
2026-02-22 15:57:00,OL/USDT,LONG,0.013352,0.013511,0.013272,70.79482439926059,8.349127600667373,0.0061965467157933,8.48,
2026-02-22 15:58:01,DEXE/USDT,LONG,2.5268,2.5424,2.519,81.81818181818217,42.92272988270036,0.0066633332687726,8.48,
2026-02-22 15:59:42,ESP/USDT,LONG,0.0767,0.078024,0.076038,65.63307493540067,2.935003109798419,0.0107384185237627,8.48,
2026-02-22 16:00:27,OL/USDT,LONG,0.013395,0.01365,0.013268,66.24569460390353,3.7259857185413128,0.0061965467157933,8.48,
2026-02-22 16:00:51,DEXE/USDT,LONG,2.5516,2.583,2.5359,74.97781721384212,4.972533264080903,0.0061965467157933,8.48,
2026-02-22 16:02:00,RAVE/USDT,SHORT,0.68602,0.67529,0.69138,30.090878492090127,12.291099744706068,0.0061965467157933,8.48,
2026-02-22 16:02:34,BCH/USDT,LONG,575.4,577.5643,574.3179,88.50574712643669,50.005923486517126,0.0084306862544425,8.48,
2026-02-22 16:02:42,OL/USDT,LONG,0.013552,0.013866,0.013395,72.75390624999991,3.8389138611136593,0.0061965467157933,8.48,
2026-02-22 16:03:13,ACU/USDT,SHORT,0.1076,0.10673,0.10804,6.545454545454518,80.47078546129924,0.0061965467157933,8.48,
2026-02-22 16:03:47,ROAM/USDT,LONG,0.019807,0.020495,0.019463,29.608621667612184,2.8382071095387755,0.0061965467157933,8.48,
2026-02-22 16:04:00,PYR/USDT,SHORT,0.3166,0.31334,0.31823,19.780219780219923,19.63606358359573,0.0061965467157933,8.48,
2026-02-22 16:04:41,OL/USDT,LONG,0.01373,0.014107,0.013541,82.41071428571422,13.0696284637011,0.0061965467157933,8.48,
2026-02-22 16:05:58,OL/USDT,LONG,0.013895,0.014332,0.013677,84.47596532702909,13.287329715865868,0.0061965467157933,8.48,
2026-02-22 16:06:35,ARC/USDT,SHORT,0.09055,0.087756,0.091947,32.9941860465117,2.4637214556875526,0.0061965467157933,8.48,
2026-02-22 16:09:38,PIEVERSE/USDT,LONG,0.4074,0.40961,0.4063,63.63636363636336,17.535981092159194,0.0061965467157933,8.48,
2026-02-22 16:10:21,XNY/USDT,SHORT,0.004763,0.0046571,0.0048159,26.02739726027416,2.646785002554549,0.0061965467157933,8.48,
2026-02-22 16:12:40,SAPIEN/USDT,SHORT,0.09754,0.095699,0.09846,11.958762886598125,13.34613199580638,0.0061965467157933,8.48,
2026-02-22 16:14:15,MNT/USDT,SHORT,0.6083,0.60213,0.61139,10.714285714285552,414.9126804860215,0.0061965467157933,8.48,
2026-02-22 16:14:32,AIO/USDT,LONG,0.08679,0.088316,0.086027,73.64485981308405,3.742569042064866,0.0061965467157933,8.48,
2026-02-22 16:16:30,AGLD/USDT,SHORT,0.36804,0.35827,0.37292,23.28042328042315,2.248270082544445,0.0061965467157933,8.48,
2026-02-22 16:18:33,BTR/USDT,LONG,0.20328,0.20534,0.20225,56.06936416184956,13.153162789804693,0.0061965467157933,8.48,
2026-02-22 16:20:58,BEL/USDT,LONG,0.12061,0.1233,0.11926,87.86692759295485,2.250291333157541,0.0061965467157933,8.48,
2026-02-22 16:22:00,BEL/USDT,LONG,0.12272,0.12627,0.12095,90.71856287425138,7.02358081976572,0.0061965467157933,8.48,
2026-02-22 16:23:38,BEL/USDT,LONG,0.12563,0.12998,0.12346,93.06487695749432,2.16984396341782,0.0061965467157933,8.48,
2026-02-22 16:25:35,10000QUBIC/USDT,SHORT,0.004607,0.0045599,0.0046306,10.191082802547513,4.334809505893382,0.0061965467157933,8.48,
2026-02-22 16:28:39,SPACE/USDT,LONG,0.010538,0.010914,0.01035,79.15811088295689,6.251562734361217,0.0061965467157933,8.48,
2026-02-22 16:28:55,WLFI/USDT,SHORT,0.11303,0.11084,0.11412,28.10218978102189,8.856010308762686,0.0061965467157933,8.48,
2026-02-22 16:30:28,NAORIS/USDT,SHORT,0.051012,0.049759,0.051638,29.2769440654842,5.660555357778569,0.0061965467157933,8.48,
2026-02-22 16:31:38,ARPA/USDT,LONG,0.010688,0.01093,0.010567,81.83139534883718,3.609022430510749,0.0061965467157933,8.48,
2026-02-22 16:33:43,NAORIS/USDT,SHORT,0.050822,0.049378,0.051544,26.679555340744315,3.600051041270928,0.0061965467157933,8.48,
2026-02-22 16:34:46,NAORIS/USDT,SHORT,0.04997,0.048351,0.050779,14.17844522968204,5.706036614334765,0.0061965467157933,8.48,
2026-02-22 16:35:03,SPACE/USDT,LONG,0.010715,0.011118,0.010514,68.06482364156341,2.802163390377685,0.0061965467157933,8.48,
2026-02-22 16:35:57,NAORIS/USDT,SHORT,0.048391,0.046397,0.049388,10.809900656676248,5.555657070915157,0.0061965467157933,8.48,
2026-02-22 16:37:50,NAORIS/USDT,SHORT,0.047009,0.044604,0.048211,9.132290184921814,3.948126712618096,0.0061965467157933,8.48,
2026-02-22 16:37:55,TA/USDT,LONG,0.04053,0.040929,0.040331,67.44186046511635,18.079341375957032,0.0061965467157933,8.48,
2026-02-22 16:39:25,NAORIS/USDT,SHORT,0.046225,0.04358,0.047548,5.681220410310473,2.918265417127429,0.0061965467157933,8.48,
2026-02-22 16:41:27,NAORIS/USDT,SHORT,0.044107,0.040774,0.045774,7.437165224557134,3.1869824,0.0061965467157933,8.48,
2026-02-22 16:43:37,NAORIS/USDT,SHORT,0.043748,0.039475,0.045884,15.914156004952588,2.140503190847785,0.0061965467157933,8.48,
2026-02-22 16:44:01,ROAM/USDT,SHORT,0.019797,0.019192,0.0201,52.10022107590267,2.9015764987182027,0.0061965467157933,8.48,
2026-02-22 16:45:01,ORBS/USDT,SHORT,0.009411,0.0092368,0.0094981,7.299270072992797,218.5554250734428,0.0061965467157933,8.48,
2026-02-22 16:45:48,NAORIS/USDT,SHORT,0.04326,0.038838,0.045471,14.577309066167771,2.3123086064863845,0.0061965467157933,8.48,
2026-02-22 16:46:47,LIGHT/USDT,LONG,0.2362,0.23761,0.23549,86.44067796610175,4.542093166657324,0.0061965467157933,8.48,
2026-02-22 16:47:20,ORBS/USDT,SHORT,0.009286,0.0090762,0.0093909,5.9925093632960085,2.7401244337888,0.0061965467157933,8.48,
2026-02-22 16:47:35,PIPPIN/USDT,SHORT,0.6071,0.59342,0.61394,22.899649941656943,9.014383360661531,0.0061965467157933,8.48,
2026-02-22 16:52:31,NAORIS/USDT,SHORT,0.041151,0.036764,0.043344,25.39654408506864,2.284947080166454,0.0061965467157933,8.48,
2026-02-22 16:53:06,SNT/USDT,SHORT,0.010638,0.010531,0.010691,7.22891566265055,1094.1585440665258,0.0061965467157933,8.48,
2026-02-22 16:54:30,KITE/USDT,LONG,0.25384,0.25829,0.25161,77.53686036426713,4.645977297408798,0.0061965467157933,8.48,
2026-02-22 16:55:59,OL/USDT,SHORT,0.012883,0.012653,0.012998,32.94117647058826,3.439332946964316,0.0061965467157933,8.48,
2026-02-22 17:00:48,ARC/USDT,SHORT,0.08468,0.081926,0.086057,41.280353200883,2.1570878532355726,0.0061965467157933,8.48,
2026-02-22 17:02:37,KITE/USDT,LONG,0.25601,0.2602,0.25392,80.60174188440234,2.707855572859409,0.0061965467157933,8.48,
2026-02-22 17:04:21,AZTEC/USDT,LONG,0.031974,0.032684,0.031619,79.02769926512147,18.012047498270693,0.0061965467157933,8.48,
2026-02-22 17:04:40,TRUTH/USDT,SHORT,0.00969,0.0096212,0.0097244,22.689075630251764,3.167033640421428,0.0061965467157933,8.48,
2026-02-22 17:09:12,BEL/USDT,LONG,0.12507,0.1295,0.12286,61.4334470989761,2.110713840972593,0.0077504445550067,8.48,
2026-02-22 17:10:52,USELESS/USDT,SHORT,0.03703,0.036702,0.037194,6.818181818182964,142.4881793131368,0.0061965467157933,8.48,
2026-02-22 17:12:15,BEL/USDT,SHORT,0.1192,0.11455,0.12152,30.53491827637441,3.1293134686969664,0.0061965467157933,8.48,
2026-02-22 17:12:23,WHITEWHALE/USDT,SHORT,0.05745,0.056672,0.057839,16.90140845070397,6.562952162278423,0.0061965467157933,8.48,
2026-02-22 17:14:02,WHITEWHALE/USDT,SHORT,0.05682,0.055905,0.057278,13.483146067415518,2.0840597810249366,0.0061965467157933,8.48,trend
2026-02-22 17:16:01,BEL/USDT,SHORT,0.11423,0.10768,0.1175,25.171400587659136,2.7356412808226738,0.0061965467157933,8.48,trend
2026-02-23 21:59:27,UMA/USDT,LONG,0.4611,0.46798,0.45766,97.16599190283388,10.530554803397486,0.43511153601680275,8.48,trend
2026-02-23 22:01:47,USELESS/USDT,LONG,0.03805,0.038494,0.037828,72.22222222222241,9.629479387351092,0.01718610523843082,8.48,trend
2026-02-23 22:01:49,WHITEWHALE/USDT,SHORT,0.05,0.049524,0.050238,22.972972972972542,47.11797966777019,0.0919278155706727,8.48,trend
2026-02-23 22:03:28,USELESS/USDT,LONG,0.03903,0.039716,0.038687,81.48148148148172,17.08515984186269,0.004419466158556446,8.48,trend
2026-02-23 22:09:40,SOLV/USDT,LONG,0.00431,0.0043404,0.0042948,89.70588235294107,26.590850447325565,0.10109417005852767,8.48,trend
2026-02-23 22:14:57,XCH/USDT,LONG,2.639,2.6654,2.6258,89.88764044943827,19.51124185862621,0.2842457924557383,8.48,trend
2026-02-23 22:15:50,USUAL/USDT,LONG,0.012867,0.012936,0.012832,79.15309446254078,27.247513972562967,0.04084338431556284,8.48,trend
2026-02-23 22:18:51,SXT/USDT,SHORT,0.02306,0.022574,0.023303,14.285714285714505,2.4648352629498107,0.00011432350718065004,8.48,trend
2026-02-23 22:19:45,UMA/USDT,LONG,0.4803,0.49714,0.47188,80.46709129511679,3.5451620365545073,0.014403574203574205,8.48,trend
2026-02-23 22:19:55,BIO/USDT,LONG,0.02601,0.026319,0.025856,68.14159292035382,4.478845552995417,0.0042960858585858585,8.48,trend
2026-02-23 22:22:16,SIREN/USDT,SHORT,0.27993,0.27569,0.28205,12.897526501766578,9.543666474486457,0.009590660479400279,8.48,trend
2026-02-23 22:22:20,UMA/USDT,LONG,0.5015,0.52679,0.48886,81.42292490118577,3.2925443399140604,0.0037774669774669773,8.48,trend
2026-02-23 22:23:38,SXT/USDT,SHORT,0.02241,0.021861,0.022684,6.944444444444613,2.2190473251528666,0.00011432350718065004,8.48,trend
2026-02-23 22:27:28,PTB/USDT,LONG,0.0012716,0.0012919,0.0012614,84.01486988847596,3.6356252403199476,0.31634669774669777,8.48,trend
2026-02-23 22:27:55,POWER/USDT,SHORT,0.49944,0.48633,0.506,23.158551810237185,2.7381632228263952,0.02122543461829176,8.48,trend
2026-02-23 22:30:32,TNSR/USDT,LONG,0.0481,0.048689,0.047805,75.5681818181816,2.822949724199752,0.0,8.48,trend
2026-02-23 22:32:44,UMA/USDT,LONG,0.5107,0.5455,0.4933,75.31206657420248,2.01074922940347,0.0,8.48,trend
2026-02-23 22:35:41,PTB/USDT,LONG,0.0013042,0.0013546,0.001279,76.59010600706719,2.847305417888943,0.020476190476190478,8.48,trend
2026-02-23 22:42:23,IN/USDT,LONG,0.06849,0.06921,0.06813,71.59090909090938,31.1907305949171,0.046016665192162784,8.48,trend
2026-02-23 22:42:48,ES/USDT,LONG,0.11241,0.11306,0.11208,94.8148148148148,748.1678466076696,0.21224074074074076,8.48,trend
2026-02-23 22:44:56,FLOCK/USDT,SHORT,0.06721,0.066471,0.06758,22.705314009662246,10.83658704954719,0.007152964762292796,8.48,trend
2026-02-23 22:45:57,RAVE/USDT,SHORT,0.29153,0.28716,0.29372,30.994152046783782,26.2747418228216,0.07684703865601449,8.48,trend
2026-02-23 22:48:11,ZBT/USDT,SHORT,0.06982,0.069336,0.070062,24.71264367816083,17.516715481657197,0.06347893949228844,8.48,trend
2026-02-23 22:49:59,AKE/USDT,SHORT,0.0003028,0.00029779,0.00030531,25.34246575342476,2.7882306476929704,0.006318064773802241,8.48,trend
2026-02-23 22:51:30,POWER/USDT,SHORT,0.4771,0.4641,0.4836,8.299218459248266,2.5404444025332036,0.00011432350718065004,8.48,trend
2026-02-23 22:55:41,LIGHT/USDT,SHORT,0.2294,0.22816,0.23002,22.727272727273004,76.54850232970934,0.023608989204481005,8.48,trend
2026-02-23 23:00:58,UMA/USDT,LONG,0.5321,0.55068,0.52281,66.66666666666657,3.3474119957794795,0.011218217095803304,8.48,trend
2026-02-23 23:05:34,MUBARAK/USDT,SHORT,0.013953,0.013864,0.013998,19.780219780219937,61.83302953186956,0.07069448223733939,8.48,trend
2026-02-23 23:14:36,ORBS/USDT,SHORT,0.009674,0.0095921,0.0097149,23.360655737704874,117.26375150226495,0.05645722733537859,8.48,trend
2026-02-23 23:22:31,BTR/USDT,LONG,0.18561,0.1872,0.18481,82.46445497630333,23.943330099672828,0.1448745855672559,8.48,trend
2026-02-23 23:28:20,XCH/USDT,SHORT,2.581,2.572,2.5855,5.882352941175867,1378.2256928135275,0.010264550264550264,8.48,trend
2026-02-23 23:30:53,USTC/USDT,LONG,0.004774,0.0047931,0.0047645,25.925925925925753,1493.5594304818999,0.012316704459561602,8.48,trend
2026-02-23 23:31:17,SPACE/USDT,LONG,0.00915,0.0092762,0.0090869,74.46236559139788,8.274308284320234,0.0238279595636678,8.48,trend
2026-02-23 23:36:46,MYX/USDT,LONG,0.613,0.625,0.607,96.66666666666667,2.4391824434981983,0.11077777777777778,8.48,trend
2026-02-23 23:39:13,CHR/USDT,SHORT,0.01924,0.019124,0.019298,5.714285714286362,279.57247888121526,0.0010944822373393803,8.48,trend
2026-02-23 23:39:48,MYX/USDT,LONG,0.62,0.63757,0.61121,85.41666666666667,4.060423096901038,0.15782334869431647,8.48,trend
2026-02-23 23:47:01,PARTI/USDT,SHORT,0.10483,0.10429,0.1051,10.500000000000085,274.66798593446055,0.07251320926838167,8.48,trend
2026-02-23 23:47:21,ESP/USDT,LONG,0.10328,0.10484,0.1025,82.27848101265789,5.957404505386875,0.0062368012786890754,8.48,trend
2026-02-23 23:49:32,FARTCOIN/USDT,SHORT,0.14423,0.14314,0.14477,13.972602739725701,48.140771137364325,0.0644278155706727,8.48,trend
2026-02-23 23:57:43,NAORIS/USDT,SHORT,0.036455,0.035763,0.036801,16.54013015184357,7.260449503176988,0.06820177159051138,8.48,trend
2026-02-24 00:00:14,LPT/USDT,SHORT,2.325,2.2905,2.3423,98.4962406015036,8284.692690925143,0.19418518518518518,8.48,reversion
2026-02-24 00:00:19,POWER/USDT,SHORT,0.4884,0.47402,0.49559,37.70114942528735,9.601249407032759,0.028124429760137997,8.48,trend
2026-02-24 00:00:26,UMA/USDT,SHORT,0.481,0.47029,0.48636,23.84937238493707,8.918345180335567,0.09457809845213239,8.48,trend
2026-02-24 00:00:35,AGLD/USDT,SHORT,0.30357,0.29976,0.30547,17.336152219872943,6.074724692320454,0.0013287557174955162,8.48,trend
2026-02-24 00:00:35,AKT/USDT,LONG,0.305,0.30862,0.30319,86.79245283018902,7218.587988871477,0.4199097101155924,8.48,trend
2026-02-24 00:01:42,MYX/USDT,LONG,0.623,0.64207,0.61346,50.0,2.8945798512343726,0.024729678650122,8.48,trend
2026-02-24 00:01:47,SENT/USDT,SHORT,0.02408,0.023749,0.024245,36.95652173913041,8.895632316854874,0.058391472032091524,8.48,trend
2026-02-24 00:03:44,BIO/USDT,SHORT,0.02524,0.024981,0.02537,35.00000000000007,8.632813725799224,0.17108459955337035,8.48,trend
2026-02-24 00:03:59,STEEM/USDT,LONG,0.04762,0.048074,0.047393,95.40816326530614,1143.4379059495973,0.185,8.48,trend
2026-02-24 00:05:37,LPT/USDT,LONG,2.416,2.5002,2.3739,98.67841409691626,2.4564051759963603,0.16333333333333333,8.48,trend
2026-02-24 00:06:31,LA/USDT,LONG,0.2323,0.23728,0.22981,79.43060498220639,2.4063418703448667,0.0403042735042735,8.48,trend
2026-02-24 00:06:53,ELSA/USDT,LONG,0.07586,0.076661,0.075459,77.24137931034493,18.48972377565521,0.03210199938949939,8.48,trend
2026-02-24 00:07:41,AKE/USDT,SHORT,0.0003009,0.00029715,0.00030277,24.528301886791667,23.673781700195416,0.09522447216641652,8.48,trend
2026-02-24 00:07:52,LPT/USDT,LONG,2.431,2.53,2.3815,96.45669291338571,2.7490446806664997,0.18722222222222223,8.48,trend
2026-02-24 00:08:43,EUL/USDT,LONG,0.9599,0.97816,0.95077,62.2574955908289,10.25602405513126,0.017491700364558427,8.48,trend
2026-02-24 00:10:23,AGLD/USDT,LONG,0.32357,0.33499,0.31786,77.15112075198859,2.192315316035681,0.05333333333333334,8.48,trend
2026-02-24 00:10:56,FLOCK/USDT,SHORT,0.06456,0.062946,0.065367,22.31237322515203,2.752883130688725,0.015199793592650735,8.48,trend
2026-02-24 00:13:41,ROAM/USDT,LONG,0.023962,0.02452,0.023683,94.10596026490073,6.729880012827933,0.35111777064474786,8.48,trend
2026-02-24 00:14:59,ROAM/USDT,LONG,0.02421,0.024912,0.023859,94.87917146145,4.381943240097712,0.2590931899641577,8.48,trend
2026-02-24 00:16:17,ROAM/USDT,LONG,0.025138,0.026082,0.024666,98.76897825194916,5.538343516271,0.36353578870908204,8.48,trend
2026-02-24 00:21:00,POWER/USDT,LONG,0.5228,0.54372,0.51234,78.55271114694615,3.045355929138869,0.004306105006105006,8.48,trend
2026-02-24 00:22:23,SAPIEN/USDT,LONG,0.09612,0.096945,0.095708,69.51219512195141,31.840648312507977,0.15600152201037243,8.48,trend
2026-02-24 00:23:39,NAORIS/USDT,SHORT,0.035858,0.035334,0.03612,11.286503551697649,20.539672561704144,0.0012557210623713086,8.48,trend
2026-02-24 00:25:38,AGLD/USDT,LONG,0.32812,0.34148,0.32144,62.71386430678469,2.7694888154955626,0.07037037037037037,8.48,trend
2026-02-24 00:27:00,BIRB/USDT,SHORT,0.15267,0.15086,0.15358,54.77031802120155,12.389674619884405,0.040457366771159874,8.48,trend
2026-02-24 00:30:40,MYX/USDT,SHORT,0.605,0.59193,0.61154,26.66666666666667,2.713902947305746,0.0038997641202074694,8.48,trend
2026-02-24 00:30:43,PIPPIN/USDT,LONG,0.75325,0.76831,0.74572,85.78343949044599,17.51309078081053,0.260688798737886,8.48,trend
2026-02-24 00:32:55,PIPPIN/USDT,SHORT,0.71934,0.69616,0.73093,45.27636221089765,7.387751401473932,0.01138890019251888,8.48,trend
2026-02-24 00:35:00,ELSA/USDT,LONG,0.0762,0.077083,0.075759,53.95683453237406,2.4186143542474285,0.00978473144046891,8.48,trend
2026-02-24 00:36:44,DOLO/USDT,SHORT,0.03541,0.03511,0.03556,21.008403361344833,81.4808664667306,0.0023872608872608867,8.48,trend
2026-02-24 00:38:42,SOLV/USDT,LONG,0.004341,0.0043759,0.0043235,80.9523809523809,7.0979162327457255,0.09835253205070162,8.48,trend
2026-02-24 00:39:20,BAN/USDT,SHORT,0.12548,0.12404,0.1262,42.65927977839326,9.440196851715111,0.0675407001044932,8.48,trend
2026-02-24 00:41:56,AIO/USDT,LONG,0.07682,0.077242,0.076609,64.76683937823836,10.692249811888638,0.021669505069949337,8.48,trend
2026-02-24 00:45:09,KITE/USDT,LONG,0.2545,0.25829,0.2526,77.32497387669801,5.36841909106299,0.0052255730380730385,8.48,trend
2026-02-24 00:46:51,ESP/USDT,LONG,0.10647,0.11453,0.10244,56.144144144144136,2.005822088383807,0.12203703703703704,8.48,trend
2026-02-24 00:50:57,STEEM/USDT,LONG,0.04895,0.049443,0.048704,92.3529411764707,2.5170556126305907,0.0941111111111111,8.48,trend
2026-02-24 00:52:16,STEEM/USDT,LONG,0.05175,0.053141,0.051055,96.97674418604655,6.956098796436906,0.4831075460487225,8.48,trend
